case_id,profile_code,record_id,attribute_name,attribute_type,string_value,integer_value,decimal_value,boolean_value,date_value,timestamp_value,json_value,is_masked,ordinal,source_dataset,source_column,snapshot_version
DOWNLINE,ADULT,OL-0134-01,quantity,INTEGER,,3,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0134-01,unit_price,DECIMAL,,,106.40,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0134-01,line_amount,DECIMAL,,,319.20,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0134-01,commissionable_volume,DECIMAL,,,271.32,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0134-01,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0134-02,order_line_id,STRING,OL-0134-02,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0134-02,product_order_id,STRING,ORD-0134,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0134-02,product_id,STRING,PROD-002,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0134-02,quantity,INTEGER,,1,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0134-02,unit_price,DECIMAL,,,11.20,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0134-02,line_amount,DECIMAL,,,11.20,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0134-02,commissionable_volume,DECIMAL,,,3.92,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0134-02,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0134-03,order_line_id,STRING,OL-0134-03,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0134-03,product_order_id,STRING,ORD-0134,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0134-03,product_id,STRING,PROD-020,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0134-03,quantity,INTEGER,,2,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0134-03,unit_price,DECIMAL,,,140.00,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0134-03,line_amount,DECIMAL,,,280.00,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0134-03,commissionable_volume,DECIMAL,,,238.00,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0134-03,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0135-01,order_line_id,STRING,OL-0135-01,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0135-01,product_order_id,STRING,ORD-0135,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0135-01,product_id,STRING,PROD-009,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0135-01,quantity,INTEGER,,1,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0135-01,unit_price,DECIMAL,,,22.40,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0135-01,line_amount,DECIMAL,,,22.40,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0135-01,commissionable_volume,DECIMAL,,,7.84,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0135-01,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0135-02,order_line_id,STRING,OL-0135-02,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0135-02,product_order_id,STRING,ORD-0135,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0135-02,product_id,STRING,PROD-003,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0135-02,quantity,INTEGER,,2,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0135-02,unit_price,DECIMAL,,,12.80,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0135-02,line_amount,DECIMAL,,,25.60,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0135-02,commissionable_volume,DECIMAL,,,8.96,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0135-02,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0135-03,order_line_id,STRING,OL-0135-03,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0135-03,product_order_id,STRING,ORD-0135,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0135-03,product_id,STRING,PROD-015,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0135-03,quantity,INTEGER,,3,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0135-03,unit_price,DECIMAL,,,112.00,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0135-03,line_amount,DECIMAL,,,336.00,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0135-03,commissionable_volume,DECIMAL,,,285.60,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0135-03,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0136-01,order_line_id,STRING,OL-0136-01,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0136-01,product_order_id,STRING,ORD-0136,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0136-01,product_id,STRING,PROD-006,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0136-01,quantity,INTEGER,,2,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0136-01,unit_price,DECIMAL,,,17.60,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0136-01,line_amount,DECIMAL,,,35.20,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0136-01,commissionable_volume,DECIMAL,,,12.32,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0136-01,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0136-02,order_line_id,STRING,OL-0136-02,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0136-02,product_order_id,STRING,ORD-0136,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0136-02,product_id,STRING,PROD-016,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0136-02,quantity,INTEGER,,3,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0136-02,unit_price,DECIMAL,,,117.60,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0136-02,line_amount,DECIMAL,,,352.80,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0136-02,commissionable_volume,DECIMAL,,,299.88,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0136-02,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0136-03,order_line_id,STRING,OL-0136-03,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0136-03,product_order_id,STRING,ORD-0136,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0136-03,product_id,STRING,PROD-016,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0136-03,quantity,INTEGER,,1,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0136-03,unit_price,DECIMAL,,,117.60,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0136-03,line_amount,DECIMAL,,,117.60,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0136-03,commissionable_volume,DECIMAL,,,99.96,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0136-03,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0137-01,order_line_id,STRING,OL-0137-01,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0137-01,product_order_id,STRING,ORD-0137,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0137-01,product_id,STRING,PROD-012,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0137-01,quantity,INTEGER,,3,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0137-01,unit_price,DECIMAL,,,95.20,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0137-01,line_amount,DECIMAL,,,285.60,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0137-01,commissionable_volume,DECIMAL,,,242.76,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0137-01,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0137-02,order_line_id,STRING,OL-0137-02,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0137-02,product_order_id,STRING,ORD-0137,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0137-02,product_id,STRING,PROD-013,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0137-02,quantity,INTEGER,,1,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0137-02,unit_price,DECIMAL,,,100.80,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0137-02,line_amount,DECIMAL,,,100.80,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0137-02,commissionable_volume,DECIMAL,,,85.68,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0137-02,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0137-03,order_line_id,STRING,OL-0137-03,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0137-03,product_order_id,STRING,ORD-0137,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0137-03,product_id,STRING,PROD-015,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0137-03,quantity,INTEGER,,2,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0137-03,unit_price,DECIMAL,,,112.00,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0137-03,line_amount,DECIMAL,,,224.00,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0137-03,commissionable_volume,DECIMAL,,,190.40,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0137-03,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0138-01,order_line_id,STRING,OL-0138-01,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0138-01,product_order_id,STRING,ORD-0138,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0138-01,product_id,STRING,PROD-030,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0138-01,quantity,INTEGER,,1,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0138-01,unit_price,DECIMAL,,,56.00,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0138-01,line_amount,DECIMAL,,,56.00,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0138-01,commissionable_volume,DECIMAL,,,19.60,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0138-01,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0138-02,order_line_id,STRING,OL-0138-02,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0138-02,product_order_id,STRING,ORD-0138,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0138-02,product_id,STRING,PROD-012,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0138-02,quantity,INTEGER,,2,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0138-02,unit_price,DECIMAL,,,95.20,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0138-02,line_amount,DECIMAL,,,190.40,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0138-02,commissionable_volume,DECIMAL,,,161.84,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0138-02,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0138-03,order_line_id,STRING,OL-0138-03,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0138-03,product_order_id,STRING,ORD-0138,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0138-03,product_id,STRING,PROD-018,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0138-03,quantity,INTEGER,,3,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0138-03,unit_price,DECIMAL,,,128.80,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0138-03,line_amount,DECIMAL,,,386.40,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0138-03,commissionable_volume,DECIMAL,,,328.44,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0138-03,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0139-01,order_line_id,STRING,OL-0139-01,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0139-01,product_order_id,STRING,ORD-0139,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0139-01,product_id,STRING,PROD-015,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0139-01,quantity,INTEGER,,2,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0139-01,unit_price,DECIMAL,,,112.00,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0139-01,line_amount,DECIMAL,,,224.00,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0139-01,commissionable_volume,DECIMAL,,,190.40,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0139-01,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0139-02,order_line_id,STRING,OL-0139-02,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0139-02,product_order_id,STRING,ORD-0139,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0139-02,product_id,STRING,PROD-019,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0139-02,quantity,INTEGER,,3,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0139-02,unit_price,DECIMAL,,,134.40,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0139-02,line_amount,DECIMAL,,,403.20,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0139-02,commissionable_volume,DECIMAL,,,342.72,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0139-02,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0139-03,order_line_id,STRING,OL-0139-03,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0139-03,product_order_id,STRING,ORD-0139,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0139-03,product_id,STRING,PROD-007,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0139-03,quantity,INTEGER,,1,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0139-03,unit_price,DECIMAL,,,19.20,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0139-03,line_amount,DECIMAL,,,19.20,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0139-03,commissionable_volume,DECIMAL,,,6.72,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0139-03,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0140-01,order_line_id,STRING,OL-0140-01,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0140-01,product_order_id,STRING,ORD-0140,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0140-01,product_id,STRING,PROD-020,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0140-01,quantity,INTEGER,,3,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0140-01,unit_price,DECIMAL,,,140.00,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0140-01,line_amount,DECIMAL,,,420.00,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0140-01,commissionable_volume,DECIMAL,,,357.00,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0140-01,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0140-02,order_line_id,STRING,OL-0140-02,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0140-02,product_order_id,STRING,ORD-0140,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0140-02,product_id,STRING,PROD-014,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0140-02,quantity,INTEGER,,1,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0140-02,unit_price,DECIMAL,,,106.40,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0140-02,line_amount,DECIMAL,,,106.40,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0140-02,commissionable_volume,DECIMAL,,,90.44,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0140-02,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0140-03,order_line_id,STRING,OL-0140-03,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0140-03,product_order_id,STRING,ORD-0140,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0140-03,product_id,STRING,PROD-018,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0140-03,quantity,INTEGER,,2,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0140-03,unit_price,DECIMAL,,,128.80,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0140-03,line_amount,DECIMAL,,,257.60,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0140-03,commissionable_volume,DECIMAL,,,218.96,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0140-03,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0141-01,order_line_id,STRING,OL-0141-01,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0141-01,product_order_id,STRING,ORD-0141,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0141-01,product_id,STRING,PROD-011,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0141-01,quantity,INTEGER,,1,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0141-01,unit_price,DECIMAL,,,89.60,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0141-01,line_amount,DECIMAL,,,89.60,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0141-01,commissionable_volume,DECIMAL,,,76.16,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0141-01,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0141-02,order_line_id,STRING,OL-0141-02,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
DOWNLINE,ADULT,OL-0141-02,product_order_id,STRING,ORD-0141,,,,,,,false,2,genie/adult/order_lines.csv,product_order_id,2026.07.18.1
DOWNLINE,ADULT,OL-0141-02,product_id,STRING,PROD-012,,,,,,,false,3,genie/adult/order_lines.csv,product_id,2026.07.18.1
DOWNLINE,ADULT,OL-0141-02,quantity,INTEGER,,2,,,,,,false,4,genie/adult/order_lines.csv,quantity,2026.07.18.1
DOWNLINE,ADULT,OL-0141-02,unit_price,DECIMAL,,,95.20,,,,,false,5,genie/adult/order_lines.csv,unit_price,2026.07.18.1
DOWNLINE,ADULT,OL-0141-02,line_amount,DECIMAL,,,190.40,,,,,false,6,genie/adult/order_lines.csv,line_amount,2026.07.18.1
DOWNLINE,ADULT,OL-0141-02,commissionable_volume,DECIMAL,,,161.84,,,,,false,7,genie/adult/order_lines.csv,commissionable_volume,2026.07.18.1
DOWNLINE,ADULT,OL-0141-02,source_system_id,STRING,ORDER_SYSTEM,,,,,,,false,8,genie/adult/order_lines.csv,source_system_id,2026.07.18.1
DOWNLINE,ADULT,OL-0141-03,order_line_id,STRING,OL-0141-03,,,,,,,false,1,genie/adult/order_lines.csv,order_line_id,2026.07.18.1
